Epoch,X1,X2,Fitness_value,Average,Standard_deviation
42,1.1106995079129796,2.8759531043753945,0.028354624401175435,53.707974869817946,148.98763002311952
43,1.0954121081653874,2.880836513067379,0.025559918975882813,51.70956439315293,151.25476355108395
44,1.0945162503277146,2.9089579853104937,0.017270251267814687,34.52163463897606,120.05041477552543
45,1.094515654281249,2.9101327928940286,0.017095756061805543,64.826962205958,166.35739944927323
46,1.094515654281249,2.9101327928940286,0.017095756061805543,64.11080791024128,161.1484594014351
47,1.0925510851309035,2.9284916200784323,0.015450333528023042,25.070693472162212,108.36816929958444
48,1.092551681177369,2.9284916200784323,0.015450544198734264,44.78078986114565,208.33970750819736
49,1.0554531531170959,2.9284916200784323,0.00921958182060746,48.81519714491361,141.89956342408937
50,1.0554531531170959,2.9284916200784323,0.00921958182060746,82.22958146996453,185.66713170500392
51,1.0554531531170959,2.9284916200784323,0.00921958182060746,64.88407035891082,227.05649820440172
52,1.0554531531170959,2.929674176266019,0.008905558999604476,57.22486639217086,217.3123309305107
53,1.0554531531170959,2.929674176266019,0.008905558999604476,56.83807244390791,153.11275285870914
54,1.0554531531170959,2.9309616366315367,0.008579579557519477,66.10820368214381,169.04698027614057
55,1.055472822650458,2.9492030426622335,0.005745019793273751,77.30973156953107,278.87145606752915
56,1.0554531531170959,2.9492054268480956,0.005741950321480579,86.39687938885258,188.90687903375127
57,1.0553583817290786,2.949202446615768,0.005728146478250904,75.60920589854616,179.54273218026026
58,1.0507044509263181,2.9469523712084396,0.005406954194179243,37.06047518599174,128.16839914313724
59,1.0507038548798526,2.9492054268480956,0.005151002480580857,64.28977659694851,228.31113113714056
60,1.0506657079060595,2.9492006584763715,0.005147658488631369,42.62559934900246,134.1957001323367
61,1.0504755690835594,2.9492030426622335,0.0051285271107238154,67.44806690917942,167.77719968094283
62,1.0489496901318347,2.9492835089350784,0.004980720972089535,68.05111348558272,230.77281060461243
63,1.0486445143414898,2.968731909058448,0.004551742647344191,45.70403667040252,141.46485054924926
64,1.0486445143414898,2.968731909058448,0.004551742647344191,69.6260121141257,230.74589371368432
65,1.0455921603915748,2.9516462371243897,0.0044472372665211556,37.95674315754044,123.71239817181808
66,1.0455921603915748,2.9687360813837067,0.0038772717459009736,37.936414818062836,131.70823418557666
67,1.0455921603915748,2.963813333624998,0.003741973183289923,69.1049505949936,226.8000671477756
68,1.0449824048573504,2.9650191356247397,0.0036472008672504825,27.780735509017116,114.43628638198895
69,1.0449818088108849,2.9638127375785324,0.00364225727024161,50.11286565245741,213.3679532264285
70,1.0449818088108849,2.963813333624998,0.003642256069104571,50.37927722601391,142.88911114594976
71,1.0449818088108849,2.963813333624998,0.003642256069104571,66.96397809249434,171.7340138739289
72,1.0449818088108849,2.963818101996722,0.0036422465879059574,77.34154190889366,280.74342335913906
73,1.0449818088108849,2.963818101996722,0.0036422465879059574,70.55588682822864,211.22779114723022
74,1.0449818088108849,2.963818101996722,0.0036422465879059574,57.41095663700199,163.173768137674
75,1.0449365092795055,2.963610677826722,0.0036356902641731595,42.66259507715746,136.1309644193442
76,1.0449365092795055,2.963810949439136,0.0036350093828612113,60.24178438982267,162.59476260321884
77,1.0449245883501952,2.963818101996722,0.0036330869195624225,55.91837652068554,153.83170492339826
78,1.044783921384333,2.963846712227067,0.0036106111774875465,44.294963536664206,208.18648012518938
79,1.044783921384333,2.963846712227067,0.0036106111774875465,74.6415757319762,233.5384603357854
80,1.0424831820274356,2.963818101996722,0.003272775219708257,38.584905827227075,130.8457999848164
81,1.0372951935915715,2.97602513361052,0.0026754501505093266,54.18237069678817,214.67112291709952
82,1.0372951935915715,2.963818101996722,0.002705018916420064,67.28380770831443,168.6405048928337
83,1.035158963059157,2.963818101996722,0.002549468010114386,59.09377329753199,219.89569848690695
84,1.035158963059157,2.963818101996722,0.002549468010114386,87.33888519423223,283.7282289123906
85,1.0351565788732948,2.963844328041205,0.0025472104008401886,101.60680219395763,265.3657231111856
86,1.0363391350608815,2.966266660877068,0.0024856315952366662,77.94230585789528,235.69613251945404
87,1.0351565788732948,2.9662857343639644,0.002380957815348865,44.045643325736805,135.04384469969634
88,1.03519711003295,2.968700914642241,0.0022792476843774604,58.104712893069966,150.58220245091297
89,1.0351595591056224,2.9687384655695688,0.00227425651692039,66.37656771955155,169.5675507445895
90,1.0254267163701876,2.966271429248792,0.002059817534943888,54.843592410762305,152.30211126747744
91,1.0254267163701876,2.9687128355715515,0.0017627839691170325,44.68182829795609,140.89775432852704
92,1.0253909535822565,2.9687360813837067,0.0017601000042265901,73.8738385375327,231.1953024760899
93,1.0254201598590669,2.9687390616160343,0.001759889571014293,38.04583426770774,130.5608445030175
94,1.0254201598590669,2.9687390616160343,0.001759889571014293,78.67759586656943,235.7220372664416
95,1.0254010863721703,2.9687390616160343,0.0017598129199331272,73.71095520303732,232.7295173361244
96,1.0253909535822565,2.9687390616160343,0.0017597736787515932,39.03197832919029,129.58953643954277
97,1.0253909535822565,2.9687390616160343,0.0017597736787515932,77.64975731515368,234.9566814422265
98,1.0253909535822565,2.9687390616160343,0.0017597736787515932,45.466108528094566,144.05236669569223
99,1.0259917684194981,2.9785046869070726,0.0012184929525511814,45.589989968882485,143.95846718301038
100,1.0253909535822565,2.9785046869070726,0.0011674530680676827,28.23072254854171,107.9729930862633
101,1.0253909535822565,2.9785046869070726,0.0011674530680676827,62.27188962597596,222.51793334250831
102,1.0253909535822565,2.9785046869070726,0.0011674530680676827,37.52559691622812,125.69913052087888
103,1.0253909535822565,2.9785046869070726,0.0011674530680676827,68.83300095826358,195.71020401204422
104,1.0253909535822565,2.9785046869070726,0.0011674530680676827,52.1611097093801,146.1751055146656
105,1.0253909535822565,2.9785046869070726,0.0011674530680676827,81.7523019188722,213.22616642876474
106,1.0241702504208767,2.9785332971374174,0.0010742570147981353,83.12641630332881,283.90680156569186
107,1.0057071151050074,2.9833874995525917,0.0007842560518019459,76.36496178280144,177.01869257100256
108,1.0156253282912182,2.988270312198111,0.0004424405194265315,48.02021768793083,151.1732409854904
109,1.0156253282912182,2.988270312198111,0.0004424405194265315,63.129716411324196,227.01311746464694
110,1.0057071151050074,2.988270312198111,0.000315242266308488,62.005274070615776,159.55605134556535
111,1.005707711151473,2.988270312198111,0.00031522035363106384,25.909038429553913,109.53663839976113
112,1.005707711151473,2.988270312198111,0.00031522035363106384,61.03293217176875,223.71770831335968
113,1.0057428778929385,2.9882607754546626,0.000314614732121995,50.375410068891796,142.80315804169035
114,1.0057428778929385,2.9882792528950937,0.0003132962404519446,38.92786396276972,130.87552652018508
115,1.005743473939404,2.9882792528950937,0.0003132745835699206,41.27221658052273,136.3143130822646
116,1.005743473939404,2.988279848941559,0.00031323211126615746,30.34981787708024,109.1577608469154
117,1.005743473939404,2.988279848941559,0.00031323211126615746,52.28022139738964,148.75158816552212
118,1.005743473939404,2.988279848941559,0.00031323211126615746,72.13070492807849,229.0488971376891
119,1.005743473939404,2.988279848941559,0.00031323211126615746,32.44867989954897,120.2789227540702
120,1.005743473939404,2.988279848941559,0.00031323211126615746,60.55945095048174,163.29723751729702
121,1.005743473939404,2.988279848941559,0.00031323211126615746,40.176498815763296,130.6647098504387
122,1.005743473939404,2.988279848941559,0.00031323211126615746,33.73466545121821,120.59731066567107
123,1.005743473939404,2.988279848941559,0.00031323211126615746,60.58757492362126,163.77328957839995
124,1.005743473939404,2.988279848941559,0.00031323211126615746,47.68635790409529,134.75917660737625
125,1.005743473939404,2.988279848941559,0.00031323211126615746,77.07456284770572,180.6783604399383
126,1.005743473939404,2.988279848941559,0.00031323211126615746,36.986848073795464,198.76698606577978
127,1.005743473939404,2.988279848941559,0.00031323211126615746,50.53755687371671,146.7888068890577
128,1.005743473939404,2.988279848941559,0.00031323211126615746,70.87301878796077,190.9600635579581
129,1.005743473939404,2.988279848941559,0.00031323211126615746,32.49283584303149,113.3759088019448
130,1.005743473939404,2.988279848941559,0.00031323211126615746,73.65344881151688,175.03068537613768
131,1.005743473939404,2.988279848941559,0.00031323211126615746,35.41965807248208,121.08790314822457
132,1.005743473939404,2.988279848941559,0.00031323211126615746,50.166870842183926,153.58985716278642
133,1.005743473939404,2.988279848941559,0.00031323211126615746,82.03053510809546,183.8247076139192
134,1.0059914292690593,2.988208323365697,0.000309512340526169,34.02950900666312,122.97102025574772
135,1.0106262865849232,2.9882226284808695,0.00025692443258758046,57.46348896665276,157.59589040287904
136,1.0106262865849232,2.988279848941559,0.0002550660653632855,45.86903355136524,143.8417157899958
137,1.0106256905384576,2.988279848941559,0.000255058615570947,43.52966154421818,138.1693425878557
138,1.0106256905384576,2.988279848941559,0.000255058615570947,79.12129441811877,215.73713872580296
139,1.008184284215698,2.9882822331274213,0.00025423056734933487,33.1964749798096,119.10355727577843
140,1.008184284215698,2.9907212552643188,0.0001578689873124642,31.713410976528444,120.73914257770763
141,1.008184284215698,2.9907212552643188,0.0001578689873124642,53.21266887570603,153.09531378608332
142,1.008184284215698,2.9931626615870783,0.00012098875667860626,51.042835012653605,213.73132363882874
143,1.008184284215698,2.9931626615870783,0.00012098875667860626,53.661215081562474,154.2777610837344
144,1.0071161689494907,2.991951495169147,0.00011889529131266654,63.89111834602864,226.73413728343965
145,1.0059908332225937,2.9980454742325975,0.00010487736516770278,31.319026536931794,119.39143326221227
146,1.0059908332225937,2.9931626615870783,8.550556342275562e-05,64.3062179206667,226.48694354114394
147,1.0059717597356972,2.9931626615870783,8.540801669957107e-05,29.696746277274634,112.68782927891556
148,1.005895465788111,2.9931626615870783,8.505420959707219e-05,77.1782862571536,236.33286675588744
149,1.005895465788111,2.9931626615870783,8.505420959707219e-05,38.14177408731956,130.38957666281445
150,1.005895465788111,2.9931626615870783,8.505420959707219e-05,55.46515221297381,152.23401864943924
151,1.005895465788111,2.9931626615870783,8.505420959707219e-05,57.96624233832392,158.57734603638306
152,1.005895465788111,2.9931626615870783,8.505420959707219e-05,69.41619733735398,172.914200009147
153,1.005828708583973,2.993157893215354,8.489617266188424e-05,66.18412611026584,233.25589280914483
154,1.005285114207421,2.9931626615870783,8.43192286948661e-05,36.17050600708483,118.70299195995558
155,1.005285114207421,2.9931626615870783,8.43192286948661e-05,47.87859822487796,145.65408592513566
156,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,74.19458747503269,234.5103151485484
157,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,26.935595191277596,109.89676161606816
158,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,64.74755779753359,272.6505992394075
159,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,72.82976773271261,174.40772693830326
160,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,47.382494274174185,136.51117264991902
161,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,64.37466793845903,225.2878747621791
162,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,40.29321087932326,136.30936610988266
163,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,45.3712014472328,134.87556488626274
164,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,108.35323101367659,304.755856595837
165,1.0052857102538866,2.9931626615870783,8.431812923649838e-05,40.09712680030224,136.36572492195606
166,1.0052714051387142,2.993181735073975,8.384754954432492e-05,94.32350018610558,222.73101014067885
167,1.0052857102538866,2.993181735073975,8.382236478188044e-05,44.350136933424885,134.2244124266618
168,1.0052857102538866,2.995604067909838,5.042977255192223e-05,72.81313272923869,173.68114250752217
169,1.0052857102538866,2.995604067909838,5.042977255192223e-05,53.87103602217471,149.06319015983541
170,1.0052857102538866,2.995604067909838,5.042977255192223e-05,49.193076964070144,142.50357683394023
171,1.005285114207421,2.995604067909838,5.0419230477413365e-05,57.17111384088841,150.46618620153444
172,1.005285114207421,2.995604067909838,5.0419230477413365e-05,69.59824595756919,169.255778912368
173,1.005285114207421,2.995604067909838,5.0419230477413365e-05,84.64651418322622,189.25553130505375
174,1.005285114207421,2.995604067909838,5.0419230477413365e-05,76.31735896727969,176.01907285141212
175,1.005285114207421,2.995604067909838,5.0419230477413365e-05,65.22894118352292,224.8071770079949
176,1.005285114207421,2.995604067909838,5.0419230477413365e-05,49.60438660119186,211.74527261867016
177,1.005285114207421,2.995604067909838,5.0419230477413365e-05,46.34710081189631,134.4147372428347
178,1.0052755774639728,2.995642214883631,5.019137987210485e-05,72.71661956031338,171.48590423083323
179,1.0052755774639728,2.995642214883631,5.019137987210485e-05,80.93326521522194,239.92168335357252
180,1.0052755774639728,2.995642214883631,5.019137987210485e-05,66.12264541393978,165.08139704037612
181,1.0052755774639728,2.9957185088312173,5.0115714455880705e-05,60.65300005072352,160.4311435838284
182,1.0052755774639728,2.9957185088312173,5.0115714455880705e-05,59.63640999380803,160.4170492873345
183,1.0015371740322472,2.9957971869646656,4.8449066594512006e-05,54.81034714137327,151.30269044674094
184,1.0015371740322472,2.9957971869646656,4.8449066594512006e-05,27.244480342284884,110.51655824512098
185,1.003444522721903,2.9960999785691484,2.7904820238222953e-05,60.054216963460135,159.0846137951595
186,1.003063052983972,2.9957965909182,3.2252589610991834e-05,67.45805310747878,168.85831093805172
187,1.0028347671876787,2.9960213004357,2.910028036042815e-05,54.44517368748508,157.18521267990099
188,1.0028341711412132,2.9960260688074243,2.9020867079739565e-05,66.39744352609212,163.83658878847532
189,1.003063052983972,2.9960230885750967,2.8538667064391917e-05,66.5475411090751,160.86317019234707
190,1.003063052983972,2.9960260688074243,2.8493219149582633e-05,39.87675441093617,135.75287987576786
191,1.003063052983972,2.996030241132683,2.842974128283304e-05,33.92967533643497,118.09446668220173
192,1.0030636490304374,2.996030241132683,2.842907099230331e-05,81.55370246091174,237.93320691859844
193,1.003063052983972,2.9960618315953553,2.7954771963957822e-05,64.35565707505256,164.9420429939029
194,1.003063052983972,2.9960618315953553,2.7954771963957822e-05,49.28797260036926,146.27674756995592
195,1.0030564964728512,2.996094614150959,2.7476662010476195e-05,60.31428544336828,157.7380491908717
196,1.003063052983972,2.9960999785691484,2.7394525468009093e-05,71.1764116117125,234.09211126669868
197,1.003063052983972,2.9960999785691484,2.7394525468009093e-05,47.61361783175462,146.30474663815724
198,1.0030636490304374,2.9961381255429416,2.6848675030597714e-05,56.597733904256835,156.9661637633495
199,1.0013279617228505,3.0003724396339795,1.3467652715552561e-05,69.14813298879763,168.2178658496555
200,0.9994015395462963,2.9999909698960465,1.8344155679952171e-06,55.085951588921176,157.217885145395
201,0.9994009434998308,3.0004105866077726,6.695336542371956e-07,52.731194488439904,147.6673386593234
202,0.9994015395462963,3.0004105866077726,6.679226050692429e-07,80.31273230405273,238.518340986409
203,0.9994963109343136,3.0003724396339795,4.6131960914442676e-07,70.36978599062058,170.14271002419594
204,0.9997067153366412,3.0003724396339795,2.4978921221610136e-07,85.33312652190939,242.11183416958917
205,0.9997067153366412,3.0003724396339795,2.4978921221610136e-07,35.805285678510344,198.44136122368332
206,0.999715656033624,3.0003676712622553,2.4380740125712655e-07,42.126787726769365,133.0708377261996
207,0.9997067153366412,3.00036707521579,2.425402903209347e-07,56.26040519221738,157.01255996394985
208,0.9997067153366412,3.00036707521579,2.425402903209347e-07,80.30544697762573,238.72956691068492
209,0.9997061192901757,3.00036707521579,2.4253982846813e-07,42.094734771740356,136.51627681667281
210,0.9997061192901757,3.00036707521579,2.4253982846813e-07,84.88680560455815,242.11009435327142
211,0.9997061192901757,3.00036707521579,2.4253982846813e-07,67.10764865320628,224.97471313362533
212,0.9997061192901757,3.00036707521579,2.4253982846813e-07,89.26296253771847,243.14221163909298
213,0.9997061192901757,3.00036707521579,2.4253982846813e-07,64.23870018190807,163.71469874800087
214,0.9997061192901757,3.00036707521579,2.4253982846813e-07,68.5488387321338,230.73854431904223
215,0.9997061192901757,3.00036707521579,2.4253982846813e-07,59.88491613854322,159.11756249875094
216,0.9997061192901757,3.00036707521579,2.4253982846813e-07,49.785651910040066,146.03896521707443
217,0.9997061192901757,3.00036707521579,2.4253982846813e-07,32.67891621279665,120.62287317005581
218,0.9997061192901757,3.00036707521579,2.4253982846813e-07,42.23756702999386,134.01540702181057
219,0.9997061192901757,3.00036707521579,2.4253982846813e-07,56.814978086468216,157.0004524993046
220,0.9997061192901757,3.00036707521579,2.4253982846813e-07,66.76270565056649,169.05473625898367
221,0.9997061192901757,3.00036707521579,2.4253982846813e-07,21.285417209772813,98.62222855669772
222,0.9997061192901757,3.00036707521579,2.4253982846813e-07,43.1367471745777,135.55539447389248
223,0.9997061192901757,3.00036707521579,2.4253982846813e-07,34.082138303812364,121.82141475665786
224,0.9997061192901757,3.00036707521579,2.4253982846813e-07,79.19350282872252,236.81853524519434
225,0.9997061192901757,3.00036707521579,2.4253982846813e-07,31.534062901353867,116.79706113150424
226,0.9997061192901757,3.00036707521579,2.4253982846813e-07,76.72254066158854,173.83381355190252
227,0.9997061192901757,3.00036707521579,2.4253982846813e-07,59.16270719199726,269.4286404805826
228,0.9997061192901757,3.00036707521579,2.4253982846813e-07,81.86012271130595,239.12641089072616
229,0.9997061192901757,3.00036707521579,2.4253982846813e-07,83.16360303141211,241.0798087856349
230,0.9997061192901757,3.00036707521579,2.4253982846813e-07,48.513933620278245,145.90323291248563
231,0.9997061192901757,3.00036707521579,2.4253982846813e-07,46.94506686759742,142.74727360151294
232,0.9997061192901757,3.00036707521579,2.4253982846813e-07,89.03195882006568,241.1207426848246
233,0.9997061192901757,3.00036707521579,2.4253982846813e-07,43.89770751581773,136.7928545843015
234,0.9997061192901757,3.00036707521579,2.4253982846813e-07,40.912570912544886,131.92512041454907
235,0.9997061192901757,3.00036707521579,2.4253982846813e-07,88.53123818310486,245.29786058544252
236,0.9997061192901757,3.00036707521579,2.4253982846813e-07,73.4354496718006,174.59755272647695
237,0.9997061192901757,3.00036707521579,2.4253982846813e-07,64.26335140119869,161.8160206535086
238,0.9997061192901757,3.00036707521579,2.4253982846813e-07,35.84764380633048,128.22212301816842
239,0.9997061192901757,3.00036707521579,2.4253982846813e-07,64.30924452848556,159.93955869600808
240,0.9997061192901757,3.00036707521579,2.4253982846813e-07,50.711533594872854,153.10033890680984
241,0.9997061192901757,3.00036707521579,2.4253982846813e-07,52.10732977772564,147.8432978973713
242,0.9997061192901757,3.00036707521579,2.4253982846813e-07,76.47533537407914,201.43452926868468
243,0.9997061192901757,3.00036707521579,2.4253982846813e-07,72.07325291144599,170.724659757459
244,0.9997061192901757,3.00036707521579,2.4253982846813e-07,39.94585557202017,130.9829143012192
245,0.9997061192901757,3.00036707521579,2.4253982846813e-07,43.47622958100526,139.26353502023335
246,0.9997061192901757,3.00036707521579,2.4253982846813e-07,72.54476406697465,174.32441543865934
247,0.9997061192901757,3.00036707521579,2.4253982846813e-07,56.708973637459195,219.2176863801021
248,0.9997061192901757,3.00036707521579,2.4253982846813e-07,58.60510522800713,155.4745504449484
249,0.9997061192901757,3.00036707521579,2.4253982846813e-07,47.9378608867125,144.17347119935113
250,0.9997061192901757,3.00036707521579,2.4253982846813e-07,55.59747822139884,173.98471565576295
251,0.9997061192901757,3.00036707521579,2.4253982846813e-07,62.6826223945862,272.38210202718153
252,0.9997061192901757,3.00036707521579,2.4253982846813e-07,44.226007284515624,135.49372571434614
253,0.9997061192901757,3.00036707521579,2.4253982846813e-07,79.8218719114529,238.1999253246932
254,0.9997061192901757,3.00036707521579,2.4253982846813e-07,51.81069406016709,219.16292857708555
255,0.9997061192901757,3.00036707521579,2.4253982846813e-07,78.19825254460991,235.9460949522561
256,0.9997061192901757,3.00036707521579,2.4253982846813e-07,47.079819141087576,133.72614997440394
257,0.9997061192901757,3.00036707521579,2.4253982846813e-07,55.884942094266385,219.55561685574276
258,0.9996512830153481,3.0003289282419967,2.3136370111123994e-07,46.75647518040481,140.14163751113773
259,0.9998205602115551,3.0002144873206174,8.311676642827893e-08,76.96088185270574,236.46654731659044
260,0.9998205602115551,3.0002144873206174,8.311676642827893e-08,54.77958144482852,145.46912970430074
261,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,77.05440984338938,238.81699757014684
262,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,34.8699269827761,117.58964756909519
263,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,78.94512249220827,180.17967412937102
264,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,76.86078774602724,182.54671583506425
265,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,76.55936946787503,184.4078999694838
266,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,39.381877801129264,129.29005895822684
267,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,32.261790511223865,127.51482235269155
268,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,66.44374345926501,166.5423513699952
269,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,54.96707082106399,155.03731143931358
270,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,38.03477662282255,127.86801669096798
271,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,84.242188660002,240.94243895252035
272,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,45.522220985875734,138.15486100335758
273,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,53.19812374477841,151.4516084426717
274,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,46.868617964534124,141.5827618596734
275,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,61.23834138112057,163.06482715941132
276,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,31.72725135991937,113.76261491761035
277,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,73.82828137248023,231.79479637536076
278,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,59.898603253729846,157.52955746618252
279,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,72.86052321801817,172.94240808756837
280,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,65.03669541131107,164.75070143844826
281,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,30.949494020964092,119.55985486201081
282,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,57.388426066366435,159.877833425701
283,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,73.50741311284554,231.4778055315038
284,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,50.42207573073681,146.02486614219097
285,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,54.380221868447784,155.01901438828503
286,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,53.59657851060649,148.68947331323415
287,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,44.552386980664984,131.9561131839005
288,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,59.25595611032739,158.84129722429543
289,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,21.82939199977799,99.74002612770681
290,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,47.58379167731991,144.72559223549575
291,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,59.23684372987424,157.1946080718581
292,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,74.14728605539106,278.62731260104584
293,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,69.45394534051847,231.61085406646936
294,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,47.112831424613965,143.58970136864983
295,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,69.97887638229713,171.0515764611697
296,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,52.85094007042172,151.1625199147461
297,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,39.42741331791176,129.5197938958572
298,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,41.43997792812677,136.07765229541008
299,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,63.9922288557199,224.40488192154132
300,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,35.52795623318983,128.14828905919953
301,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,72.66334654877613,234.10924800088029
302,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,52.63685972079296,151.1844720520967
303,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,72.16590731910422,228.44712137623517
304,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,40.29076131880864,136.2596957243102
305,0.9998211562580206,3.0002144873206174,8.307175354328449e-08,54.16745525691036,152.01685316574262
